# Phase, Flux
5.002352104011960066e-01,-2.120365384727929126e+01
5.004026293736647535e-01,-8.175056334636110478e+01
5.004696774081954791e-01,6.162197057313356652e+01
5.007565938371235648e-01,-3.078591961758192497e+01
5.011151547641626847e-01,-4.759743710391894922e+00
5.013748930257844183e-01,-1.110173890805921104e+02
5.016271572269851431e-01,6.490925059354779592e+01
5.019757792832681975e-01,-3.685769994765664137e-01
5.022989190774459489e-01,6.507069101790996513e+01
5.024349269683823227e-01,2.288102388092738693e+01
5.025260608549729779e-01,-2.868674417877414839e+01
5.028315271031348344e-01,2.227620619787984424e+01
5.031866951091593654e-01,3.310461994399105379e+01
5.034229583555650533e-01,-2.942505430236774799e+01
5.036966455303905077e-01,1.953354450723310265e+01
5.040515884522931422e-01,-3.023029110260644359e+00
5.043595898584591897e-01,-2.003657346816289930e+01
5.044621557279083124e-01,-2.896103547656014854e+01
5.045859512456425389e-01,-3.768842447304798782e+01
5.049072152154034931e-01,-5.264372584090626361e+01
5.052564199730151806e-01,8.972234132320622280e+00
5.054669762433977587e-01,3.191726893447821567e+00
5.057680970263916942e-01,2.207007043653064216e+01
5.061264735917652136e-01,-7.455177637860631989e+01
5.064170920621713368e-01,-4.273347461780652168e+00
5.066490890670967140e-01,-1.202409025605755062e+02
5.069832365114050887e-01,-2.326400733176914315e+01
5.073240187544502122e-01,-9.406641632958567811e+00
5.075065313202288264e-01,-1.048061872843675246e+00
5.075646011637672261e-01,1.091850480343659058e+02
5.078412466488189114e-01,5.372013163196243113e+01
5.082003454824847166e-01,-7.936286050869156838e+01
5.084710636289259122e-01,-4.621380312874734386e-01
5.087149730629191291e-01,-7.875817835567566760e+00
5.090594107017196723e-01,1.417245800161559544e+01
5.093890275876673535e-01,-4.206339562728977910e+01
5.095412159912914296e-01,-8.396203773464172571e+01
5.096191691294039705e-01,-5.947846101517217932e+01
5.099155890690102444e-01,3.707915189532506872e+01
5.102728006019305873e-01,4.362851310890647483e+00
5.105212291268370617e-01,3.428759019952209997e+01
5.107833403881649748e-01,-3.945792245718671154e+00
5.111354005303687664e-01,-4.024362238941314729e+01
5.114513057950902386e-01,-1.047601323171942767e+02
5.115711083696609096e-01,-2.727614420072743684e+01
5.116773339985406510e-01,1.863921464129170147e+01
5.119909395550960030e-01,-9.026376856735573995e+00
5.123435194639232027e-01,4.158240997154116769e+01
5.125673201578974103e-01,6.335029245674306253e+01
5.128538456423644698e-01,3.464582954015860139e+01
5.132107125152232108e-01,-3.056670585854792677e+01
5.135104809513463264e-01,-3.638973994957162006e+01
5.137388381090904899e-01,-1.204940646191143827e+02
5.140668753339394659e-01,-1.890210261523694868e+01
5.144122688398496956e-01,-2.590448031614123181e+01
5.146090768387954206e-01,-1.837934455273249057e+01
5.149261430548432994e-01,3.060020585632372558e+01
5.152851759921708297e-01,2.868916172049651436e+01
5.155662668886292765e-01,2.175312518182259680e+01
5.158033408732375369e-01,-3.433804327468426010e+01
5.161429754834245820e-01,6.920104789864822692e+00
5.164785807916669746e-01,-3.388803242465598942e-01
5.166462463200981459e-01,-1.998459081442582885e+01
5.169999668190236042e-01,5.904757802355220520e+01
5.173583852174657993e-01,-1.651214576381399013e+01
5.176183848432158729e-01,-1.011927840697257608e+02
5.178704991117366596e-01,-2.839775885243867037e+01
5.182190604545395818e-01,4.822792105474427160e+01
5.185422331968865262e-01,6.466666087590056122e+01
5.186785846372720110e-01,3.944252998477892902e+01
5.187694856654536668e-01,3.583638581328152384e+01
5.190747331229641492e-01,-1.835131224914299253e+01
5.194300192241118053e-01,-9.405149081098684860e+00
5.196665630852616014e-01,2.435443422710292793e+01
5.199399700155471482e-01,1.246802718291029066e+01
5.202947952125307474e-01,6.121202962816596482e+01
5.206030879693610558e-01,5.596872893232074375e+01
5.207058548596624759e-01,1.084953018759549082e+00
5.208294282549080778e-01,-1.889089885098726995e+01
5.211504167927830666e-01,-1.937717323829968308e+01
5.214998399708419274e-01,5.321889138865110169e+01
5.217105365485965596e-01,-5.479932552054922468e+01
5.220114866674784304e-01,7.346056407908641006e+01
5.223697673499775318e-01,-8.798798767806204069e+00
5.226605383444925534e-01,-1.001793984467536092e+01
5.228924624192008430e-01,-4.175862766864213427e+01
5.232265158316556919e-01,-7.623507229936876683e-01
5.235673787792051170e-01,-1.204841873148065901e+01
5.237500494221547509e-01,-5.478904759559366511e+01
5.240845448494809711e-01,-1.203730860999119301e+01
5.244436492362090085e-01,-9.589189072367609867e+01
5.247146191214707711e-01,-9.284260191422255559e+00
5.249583249431827303e-01,-2.005107333735711705e+01
5.253027703562703765e-01,2.407296210216181009e+01
5.256324886781544858e-01,-7.329223303154108748e+00
5.257848529287488804e-01,-6.615529211606573767e+01
5.258626087480505751e-01,-5.868679185838665546e+00
5.261588783847728212e-01,-8.881083468192940700e+00
5.265160377189083141e-01,-5.810765948521812163e+01
5.267646576393592017e-01,-4.092613174055959036e+01
5.270266733880171195e-01,3.152317936838677781e+01
5.273786043289732106e-01,2.524981918261559599e+01
5.276947113549552704e-01,-1.871008343001800966e+01
5.278147068058868241e-01,-3.416379916532097383e+01
5.279207451114679150e-01,1.254368260927840595e+01
5.282342225773880573e-01,-6.766980020833645426e+01
5.285867724996793360e-01,5.601387178755246055e+01
5.288108623230930450e-01,-7.402156147917615669e+00
5.294540022011898772e-01,-6.734569058108874628e+01
5.297539131659099176e-01,1.435587149356543080e+01
5.299822233077273737e-01,-6.582181328262936404e+01
5.303101550243942697e-01,9.095633622635546089e+01
5.306555392752007050e-01,-9.323537582639485777e+01
5.308527348778893096e-01,-5.021284172235240817e+01
5.311694468085677023e-01,-7.776896376665564503e+01
5.315284745630372010e-01,6.595943746634524985e+01
5.318097276089123193e-01,5.377928632399608944e+01
5.320467031192172014e-01,3.678986482569257532e+01
5.323862544334709845e-01,-3.149676602487438970e+01
5.328899428604233490e-01,-5.357334703759430994e+01
5.329565873724330105e-01,1.021988979135191045e+02
5.332431806131401331e-01,-3.590369171535545689e+01
5.336016952646606137e-01,-4.710082613412769348e+01
5.338618766606473276e-01,-6.926503614002044174e+01
5.341138413666924878e-01,-4.258057175854368381e+00
5.344624212197026658e-01,2.802729230166889351e+01
5.347856261698105129e-01,3.580890919896440039e+01
5.349223211596451089e-01,-7.872980030576570698e+00
5.350129108461385563e-01,-3.576936596294544302e+01
5.353180987007812863e-01,4.350636909888905279e+01
5.356733429688601555e-01,1.983822931461709516e+01
5.359100878508621379e-01,6.527352691021448550e+00
5.361833740945955995e-01,4.934698117797786665e+01
5.365380811964560737e-01,1.219601033985995286e+01
5.368464268924795224e-01,1.013101464231169757e+01
5.369495543616208399e-01,-5.308275450766064552e+01
5.370728264106902072e-01,-4.527695869838144205e+01
5.373937771877419500e-01,-3.698924444184292781e+00
5.377431807449811751e-01,2.017245111751719833e+01
5.379540964835912709e-01,3.433083124004809861e+00
5.382547171207814340e-01,5.076547585880497593e+01
5.386129815142981503e-01,-7.464535619861045745e+01
5.389039842566096805e-01,2.925568986889004464e+01
5.391357561774132723e-01,-4.832579955471594246e+01
5.394698743755939052e-01,-7.685322417183559196e+01
5.398107388039599108e-01,-6.506537733141914259e+01
5.399936467477683966e-01,-1.150218781886813701e+01
5.403278430501431417e-01,-1.221177435950515644e+01
5.406868737662458013e-01,-6.497017642093095446e+01
5.409580154262321194e-01,-1.747976188581912282e+01
5.412016768234463315e-01,-5.495651890385921945e+01
5.415459704528333695e-01,9.824253746737454662e+00
5.418758701747499185e-01,-1.019178847959656480e+02
5.420284894960021305e-01,-2.970213875785887581e+01
5.421059691430095695e-01,3.954538563943899021e+01
5.424022472944272089e-01,9.690614688695475820e+00
5.427594336534654618e-01,3.436597893546888827e+01
5.430082449694607627e-01,-9.674550821459071415e+00
5.432699271641814320e-01,1.540133597965898105e+01
5.436219673153612764e-01,1.977285317544819065e+01
5.439381965087120019e-01,-1.331468059251328384e+00
5.440583844658005708e-01,-4.531739811308721499e+01
5.441641562243950681e-01,-1.279813844035082582e+01
5.444774263759926125e-01,1.334710638456471088e+00
5.448301836126066000e-01,1.798463817448414659e+01
5.450544044882885686e-01,4.398910457004134855e+00
5.453404798045118351e-01,1.261019132015039901e+02
5.456973711108442648e-01,-6.007743310409985327e+01
5.459973446400653296e-01,1.883834664018202432e+01
5.462256088765684581e-01,1.867786797404846766e+01
5.465533551209572627e-01,-1.250014779929919939e+01
5.468988889342394355e-01,-4.351291363391407430e+01
5.470962337291995770e-01,-4.575108511761794006e+01
5.474128301561839161e-01,-2.391884394381538215e+01
5.477717727636992606e-01,-1.183284967998243786e+01
5.480532675528829722e-01,-4.946989445975269462e+00
5.482900653651969769e-01,-2.114784260420776718e+01
5.486296129774093089e-01,-2.819491810857055469e+01
5.489653215726089108e-01,4.633678402643504057e+01
5.491334798427607300e-01,-5.670472778052104701e+01
5.492000425396538210e-01,4.821152282041829551e+01
5.494864743713524513e-01,-8.906467744873580727e+00
5.498450845355431493e-01,7.755058956115945534e+00
5.501053677376704920e-01,-7.734920878943452749e+01
5.503571836216482049e-01,-1.386977561013136295e+01
5.507057023909740501e-01,4.539196035269199569e+01
5.510290987366261994e-01,4.472926525722620283e+01
5.511658984942346962e-01,-1.705525957285125571e+01
5.512564156207151456e-01,-3.426300217523881031e+01
5.515613846847065016e-01,3.814096550791568063e+01
5.519166670838127065e-01,1.970918384697206704e+01
5.521536914699461951e-01,-1.440828480414602097e+00
5.524266989499564406e-01,1.053424884878140233e+00
5.527813671803814000e-01,1.159227044467137091e+01
5.530898450392855992e-01,-1.887149016455147432e+01
5.531932531231709138e-01,-4.062135596316629460e+01
5.533161449725805259e-01,-3.023098563392778715e+01
5.536370583590133343e-01,-1.317474396600459841e+01
5.539865215191203118e-01,2.448657198517167899e+01
5.541976560483817815e-01,-1.767365715144020299e+01
5.544981071320722599e-01,9.479860202366019450e+01
5.548563544961981897e-01,-4.790741140703325129e+01
5.551474297985227180e-01,1.682768189104066892e+01
5.553792094936133017e-01,-2.270235562484845815e+01
5.557130741019526976e-01,9.760901971578306302e+00
5.560540980883064144e-01,-5.498628227040835981e+01
5.562373229268654518e-01,-3.735092872880763082e+01
5.565711416210095130e-01,2.811122164447787952e+01
5.569302567436578144e-01,-6.790221743024903844e+01
5.572014909546810779e-01,-1.019483385300556932e+01
5.574449494800222116e-01,2.638424672074535238e+00
5.577893297371798731e-01,3.616326211441922567e+01
5.581191717072493397e-01,-8.738414293707475622e+01
5.582722049167387901e-01,-4.415430775239759242e+01
5.583494887257520745e-01,1.137715922494564325e+01
5.586454573865021755e-01,-3.014875723061916091e+01
5.590027503643349993e-01,2.035889357343556583e+01
5.592517523354664233e-01,-5.215630903387946660e+00
5.595133397579252765e-01,1.408057512941596201e+01
5.598652503376533307e-01,-8.350574416837730496e+00
5.601815221044811333e-01,6.556908211718948110e+00
5.603021413494018166e-01,-5.194369424987854700e+01
5.604075680777306223e-01,2.868933946076346331e+01
5.607207889921764776e-01,2.658975921865369685e+01
5.610735155018461429e-01,3.785311294102200463e+01
5.612979462832800026e-01,7.395416448785496755e+00
5.615837968855854623e-01,6.443904307729120262e+01
5.619405812029193426e-01,-7.860573108475765025e+01
5.622407761142206306e-01,3.925365371704181428e+01
5.624690740393012423e-01,-8.667971465203817161e+01
5.627967144053037662e-01,2.450584626489948903e+01
5.631423185573740664e-01,-2.995474590516966629e+01
5.633398118041974545e-01,-4.118728399626903069e+01
5.636560546862205978e-01,-1.866260228777782970e+01
5.640151505582532421e-01,-9.714939266269873031e+00
5.642966483090701146e-01,7.052725820688721114e+00
5.645334279813808420e-01,1.083064837836822392e+01
5.648728127037681013e-01,-2.161002481704255018e+01
5.652086915928756783e-01,3.801647918377781821e+01
5.653770960487859432e-01,-5.603116078944925249e+01
5.654435776709705319e-01,9.656868104856997093e+01
5.657298473532524907e-01,-4.583271339075878359e+01
5.660883146186421744e-01,-2.663049460149835568e+01
5.663488591848977460e-01,-4.514619932260988122e+01
5.666005262468081227e-01,-3.662220001876548281e+01
5.672724121156584864e-01,1.828169427486869836e+01
5.674095550525120046e-01,-2.547811358355467348e+01
5.674997619479165145e-01,1.269834658623736345e+01
5.678047502625236387e-01,2.270996011000114834e+01
5.681599908285610567e-01,-2.502159272332882267e+00
5.683971362714509423e-01,-5.489791924384590516e+00
5.686699445816295606e-01,6.176537530078185512e+01
5.690246531643066152e-01,2.184480836908697654e+01
5.693333427799833757e-01,-1.800163987242253683e+01
5.694369518847209877e-01,-2.669217883233265809e+01
5.695596230924584447e-01,-8.678361726344175509e+01
5.698802599363929078e-01,-4.913211175683329657e+01
5.702298619230552479e-01,3.110367909697764333e+01
5.704412156131721812e-01,-2.497702356663022982e+01
5.707414171792671853e-01,9.188618535871384552e+01
5.710996482544105080e-01,-5.116350211109566004e+01
5.713909549343274552e-01,2.890411250078273042e+01
5.716225835861257210e-01,-1.111257025049328035e+02
5.719564326458910219e-01,-4.136091412776377041e+01
5.722974577428571186e-01,-6.294008022966757210e+01
5.724808402883830860e-01,-5.355287782549122966e+01
5.728144401918757733e-01,-3.114650428504006641e+01
5.731735604973821063e-01,-1.057478046575521802e+02
5.734450457068176465e-01,3.675684495663134044e+00
5.736883813243818242e-01,-1.305000133511313720e-01
5.740326097978388775e-01,2.905819085019523129e+01
5.743626324275323825e-01,-9.326586879787600992e+01
5.745157615198961398e-01,-4.881086295516201545e+01
5.745929290848069693e-01,-1.940391563193255564e+01
5.748887467022647524e-01,-1.934397666258913517e+01
5.752459871111086365e-01,4.204451440692480446e+01
5.754953392953638946e-01,-1.843222628117313633e+01
5.757566734981856005e-01,-1.836154148038282585e+01
5.761084541362577749e-01,1.463009065227893757e+01
5.764250065178295745e-01,7.932611329586336524e+00
5.765457386750153512e-01,-5.332365293964080877e+01
5.766510591547537867e-01,1.772301103741824591e+01
5.769640723846726216e-01,2.031983660510938705e+01
5.773169269849776075e-01,2.688704559705712427e+01
5.775415673019590468e-01,3.780999983993282854e+00
5.778271143368634011e-01,9.388760463169276704e+01
5.781838705186819194e-01,-4.141249444000738578e+01
5.784842075883760426e-01,2.236571052494085166e+01
5.785705403761484122e-01,1.436797323939309479e+01
5.787123803844546055e-01,-1.888905647096095208e+01
5.790399944659626597e-01,1.854557594738182047e+01
5.793855886225209861e-01,-5.449641058274945493e+01
5.795834691028829422e-01,-4.195359614711513530e+01
5.798993588101490904e-01,-4.846696301941122442e+01
5.802583691650236020e-01,-6.780630891101147029e+00
5.807768705616606075e-01,-1.824986207754619727e+01
5.811160920240187044e-01,-1.675138586443303268e+01
5.814521408368301669e-01,4.861067249173345317e+00
5.816207118846068447e-01,-4.843894867623266265e+01
5.816869539847078219e-01,4.728599125281007787e+01
5.819730615175731092e-01,-1.902466039038763768e+00
5.823316242956328992e-01,1.827531794784675867e-01
5.825923498917167098e-01,-5.906783523323966278e+01
5.828438688719679295e-01,-1.075950650486490190e+01
5.831922651037209082e-01,6.527938856670800760e+01
5.835158050885824732e-01,3.443374631406648234e+01
5.836532904642726116e-01,-3.015639717440787848e+01
5.837432670926973044e-01,-5.238438741927975428e+01
5.840479566525570432e-01,6.768433435722087665e+01
5.844033937969970172e-01,-1.982972952452310977e+01
5.846406602966431887e-01,-9.735511659059170597e-01
5.849133490308821015e-01,1.496148003043984431e+00
5.852680187421236413e-01,-2.569460232904052788e+01
5.855766809626934410e-01,-2.758586592466194531e+01
5.856806499058627713e-01,-1.421309756399757873e+01
5.858030216184446637e-01,-2.516790547124614363e+01
5.861236207015561028e-01,-4.216107127452684011e+01
5.864732019567860943e-01,5.095337282701173365e+01
5.866847744375544016e-01,-4.561303631744895171e+01
5.869847275966662004e-01,7.607657226471609135e+01
5.873428620485270368e-01,-2.890836545343944408e+01
5.876343208823486819e-01,8.751867377920774516e+00
5.878659576786382512e-01,-3.674421231958380218e+01
5.881996323722498143e-01,3.211735721775355046e+01
5.885408170272037331e-01,-5.061799811156841855e+01
5.887244365033842408e-01,-5.664367356039701207e+01
5.887820380386755703e-01,9.943510908350106092e+01
5.890577387627420336e-01,6.737442240800639581e+01
5.894167846572146985e-01,-8.718056670020679633e+01
5.896884412711707046e-01,2.067708156050507284e+01
5.899317339450536046e-01,6.504118278627402105e+00
5.902758098944018705e-01,4.851440468689460772e+01
5.906060131837195248e-01,-7.498471073741353621e+01
5.907593969765368991e-01,-5.537596317151116665e+01
5.908364494079577645e-01,1.542964722545114853e+01
5.911321156119191400e-01,-2.057011752232273949e+01
5.914893830456657842e-01,2.416673422844795027e+01
5.917387666972736548e-01,-3.398357977579813394e+00
5.920000068682418348e-01,-1.690801666898167355e+00
5.923518171226458406e-01,2.097189945193811411e+01
5.926684113372863161e-01,9.493161835294472439e+00
5.927894155945206967e-01,-5.362063729530408551e+01
5.928943917844017308e-01,4.877167788075453814e+00
5.932074350008565977e-01,1.711166707907274542e+01
5.935601789101212500e-01,2.717394371476444803e+01
5.937850287626503798e-01,1.076056421966953280e+01
5.940704317881412289e-01,4.420403639193715151e+01
5.944272394283363070e-01,-5.755797595241585185e+01
5.947276390625313436e-01,7.933512438618173235e+01
5.948142598691307237e-01,5.745642994292587957e+01
5.949557666937039802e-01,-5.677664048875374903e+01
5.952832741564174635e-01,3.061288734129696820e+01
5.956289379113555160e-01,-4.992171500084463531e+01
5.958269668435807187e-01,-4.185838872106106834e+01
5.961427425279693937e-01,-2.142802504767615801e+00
5.965017469595775834e-01,-1.028289075377664119e+01
5.967836474925072299e-01,-2.851098627643100514e+01
5.970201539541568625e-01,-3.888526074302678381e+01
5.973594505679570288e-01,-4.200601831771955119e+01
5.976954312632052346e-01,-1.527370682152806580e+00
5.978644069441154674e-01,-4.134345218376189734e+01
5.979304894862287334e-01,4.365166430142508602e+01
5.982164348696772382e-01,9.459803586908677175e+00
5.985750135665154348e-01,-4.968100205782199907e+00
5.988358405985357846e-01,-4.174878403528925475e+01
5.990872910910196580e-01,-8.785379336462284527e+00
5.994355462749922925e-01,5.834547654237631775e+01
5.997592769149898695e-01,-6.612997712207580037e+00
5.998968666882498191e-01,-3.070220855816430117e+01
5.999866933839945737e-01,-1.467429096424499591e+01
6.002912426364823695e-01,7.871656726421427663e+01
6.006467175417453674e-01,-2.256549680446084949e-02
6.008842635455231562e-01,-1.562647182196119644e+01
6.015113047260489676e-01,-2.394309463438215602e+01
6.018200983690912276e-01,-4.130215647824009295e+01
6.019243475568004653e-01,1.017944317727170755e+00
6.020463409207432726e-01,-1.121229218562502865e+02
6.023669018728273761e-01,-7.123020279053982051e+01
6.027165419905169408e-01,4.582674853437218587e+01
6.029284128558284328e-01,-4.712827460273683045e+01
6.032280383842694160e-01,4.655714517975972910e+01
6.035862350304269652e-01,-3.627247253912280200e+01
6.038777656838533181e-01,2.630786846835597714e+01
6.041093321413547601e-01,-6.845301740865394891e+01
6.044429113222963279e-01,2.878248007553985133e+01
6.047841763115502367e-01,-4.007122162308363045e+01
6.049681123122770954e-01,-6.122121393159485336e+01
6.050255898291789780e-01,1.274842037934931227e+02
6.053010373336084049e-01,3.079927678006910696e+01
6.056601676346267116e-01,-1.051540067508183256e+02
6.059319160592112619e-01,1.321948413335327643e+01
6.061750069718337963e-01,4.106539214032700613e+01
6.065191691787483741e-01,6.179056179034247975e+01
6.068493143460148564e-01,-5.795188745261192764e+01
6.070031120270694691e-01,-5.874351233592367549e+01
6.070798105433250491e-01,2.951395459716010805e+01
6.073753257039941067e-01,1.618454884400044591e+01
6.077326990161270315e-01,5.231276947403884492e+01
6.079822733228710252e-01,-1.050918710021608860e+01
6.082433406085021588e-01,5.399636406888674856e-01
6.085951001449378950e-01,-1.373672867488462401e+01
6.089117365628512468e-01,-1.664661796496602619e+01
6.090331713675095626e-01,-5.116741292632287497e+01
6.091378040079413747e-01,9.859430126546442352e+00
6.094506391696651315e-01,2.273037228750496297e+01
6.098035104291567032e-01,3.175916360964592400e+01
6.100285698172334126e-01,2.067603848576737846e+01
6.103138288333108674e-01,4.106555785399201852e+01
6.106704491502070731e-01,-2.837272690547898435e+01
6.109710697962784653e-01,5.363038049255308692e+01
6.110578997682213354e-01,9.727600263631508426e+01
6.111992322266409650e-01,-4.917812899862816778e+01
6.115265538468721562e-01,3.014933522260676568e+01
6.118723664238776561e-01,-2.660877532922878430e+01
6.120705438079662164e-01,-4.875231120815559649e+01
6.123859674282102761e-01,-4.335734441418548357e+01
6.127450447900355535e-01,-4.771015802873534994e+00
6.130270275082859710e-01,-5.611605261024443791e+01
6.132635173107490179e-01,1.267425441908720529e+01
6.136026502943158212e-01,-1.593666228594248224e+01
6.139388005430638229e-01,-3.276040894228948730e+01
6.141079428158404685e-01,-3.099742330470167673e+01
6.141739457640620348e-01,3.428665676064035495e+01
6.144597286278896675e-01,-3.304089429501111397e+00
6.148182432794101482e-01,-2.061388325591551052e+00
6.150793309351506588e-01,-2.237927558734753575e+01
6.153306337161795758e-01,-5.399710835352067306e+00
6.156788270760594761e-01,1.082189477998873883e+02
6.160026691475055660e-01,1.654940181894382079e+01
6.161405221359146367e-01,-2.646801782213437093e+01
6.162300400814001433e-01,4.838357198133635961e+01
6.165346082142993955e-01,5.323802690315737607e+01
6.168899613223978173e-01,-2.821382791584614580e+01
6.173999202583243529e-01,2.620267449326973974e+01
6.177545111160824831e-01,-8.083421221938280610e+00
6.180635953693807139e-01,-5.221517111420048707e+01
6.181680452077380483e-01,1.725338718827629236e+01
6.182898194108253920e-01,-4.267822472547866397e+01
6.186102626379905711e-01,-6.446984112284948765e+01
6.189598820242478983e-01,4.935617884527232491e+01
6.191718920863188425e-01,-5.446799852426575939e+01
6.194713491718725207e-01,9.936180281200357456e+01
6.198295280482311043e-01,-3.289468801936923370e+01
6.201212900792497651e-01,-9.012380017714427538e+00
6.203527066040713800e-01,-4.285781782042974442e+01
6.206862698662345412e-01,3.362528158556976621e+01
6.210275352256926507e-01,-4.251294725476917336e+01
6.212116281929781492e-01,-6.849686066534576412e+01
6.212689828021029648e-01,4.172728550266846526e+01
6.215443359044746652e-01,1.173528553755076587e+01
6.219034710181470249e-01,-1.145252883705261127e+02
6.221754700709396513e-01,1.365435441713636067e+01
6.224184391863973875e-01,3.077066151480067902e+01
6.227624492394072675e-01,2.786202045967911545e+01
6.230927743258896090e-01,-4.563432049031757032e+01
6.232466671494102384e-01,-6.189761613961675124e+01
6.233232516427883452e-01,9.830050660353251146e+00
6.236186153899608842e-01,-1.361418288925442255e+01
6.239759357629006686e-01,5.627603382829526879e+01
6.242258595423600953e-01,7.159495940101123779e+00
6.244866743487625937e-01,-1.061839286908838886e+01
6.248384627611217601e-01,5.662927603422573952e+01
6.251552202357915089e-01,7.866258329825015494e+00
6.252767679527148070e-01,-4.604199790647633961e+01
6.253812958253728294e-01,3.278027781128400875e+01
6.256939225621613865e-01,7.481819485000151815e+01
6.260469211718797666e-01,3.689247896310199337e+01
6.262721893550958763e-01,1.324202417984920999e+01
6.265571466547927848e-01,3.028319157927228389e+01
6.269137384659697609e-01,-2.110612772032727236e+01
6.272145005300254761e-01,7.349981765569779668e+01
6.274425393122026184e-01,-7.316484152197766377e+01
6.277698339075311607e-01,3.494437642825864998e+01
6.281156361188204862e-01,-4.556053850301999830e+01
6.283141996258351236e-01,-4.589315438585650497e+01
6.286293515162347800e-01,-3.772537831936428887e+01
6.289882633968059134e-01,-1.338081560497972333e+01
6.292704871179566339e-01,-5.778220703600567276e+01
6.295069602612329840e-01,-1.573501633078677742e+01
6.298459292443623347e-01,-3.060575867197545818e+01
6.301822497870182005e-01,-4.395132393553158323e+01
6.303515575410489902e-01,-2.533963223050328395e+01
6.304173228182076150e-01,2.307475482221654772e+01
6.307029431624143756e-01,2.866469685458561401e+01
6.310615525861967834e-01,2.290033737306629291e+01
6.313228209015613324e-01,-3.678798256279147694e+01
6.315738974878559731e-01,-8.685742656999728695e+00
6.319221082473308604e-01,8.694887239579784932e+01
6.322459817861295628e-01,-1.394317187508598010e+01
6.323842564370628638e-01,-2.459211930827542858e+01
6.324735463367933130e-01,-9.787223323121096996e+00
6.327778149745371117e-01,4.280312257964880018e+01
6.331333642908337778e-01,-1.347463036716067819e+01
6.333712305211994797e-01,-1.585390348501913849e+01
6.336433250777810944e-01,8.956314015540201012e+00
6.339978763236954196e-01,-5.797379210092934443e+01
6.343069331818866896e-01,-5.692731159434583077e+01
6.344118217121591519e-01,3.154158740148460538e+01
6.345332186772199012e-01,-6.790265177925024886e+01
6.348534645855742342e-01,-6.064409287898087086e+01
6.352032216877745441e-01,9.155955669926107987e+01
6.354154501702927726e-01,-4.813787205004693703e+01
6.357146599594757364e-01,3.764336196931949985e+01
6.360727418423475221e-01,-1.791595332534257068e+01
6.363646552868627015e-01,1.766351166865298694e+01
6.365960810667879999e-01,-1.781044100668260910e+01
6.372709737337267644e-01,-1.892269318393147159e+01
6.374552236675710137e-01,-5.381813692018067030e+01
6.375124557391229629e-01,1.357469663141319529e+02
6.377876348455451261e-01,7.038783707402629375e+01
6.381467740314630266e-01,-1.175781750779592016e+02
6.384188648948843081e-01,9.108696408910432751e+00
6.386617921772734796e-01,8.436800132183286394e+01
6.390056493359702605e-01,6.724155296722322817e+01
6.393360754881849406e-01,-4.847693385368057051e+01
6.394903018656427074e-01,-5.710831672967042749e+01
6.395667727063474306e-01,2.251108951978331163e+01
6.398619846698194724e-01,5.013929813557638226e+00
6.402193309570495261e-01,2.532637878860377612e+01
6.404692862038615653e-01,9.623322471341566597e+00
6.407300880531188181e-01,-2.290167140039933713e+00
6.410816661895221147e-01,1.661558115317873785e+00
6.413986246850440498e-01,1.633307372017611669e+00
6.415205233554995834e-01,-4.112159460833986202e+01
6.416246291954290637e-01,-1.419041271499832391e+01
6.419372851783452516e-01,2.789052074825271177e+01
6.422901727268193195e-01,4.812685454669285434e+01
6.425157296692707298e-01,1.858645207453157866e+01
6.428003848823830024e-01,-2.115954576442646839e+00
6.431571070054199479e-01,-2.725674769554764509e+01
6.434579308935683972e-01,9.684693745426464773e+01
6.436860055855478935e-01,-4.148466944142725765e+01
6.440131135979858534e-01,6.706087389707349189e+01
6.443589850374508154e-01,-5.058788128353697289e+01
6.445576966261246099e-01,-5.452535801864222265e+01
6.448726560103674732e-01,-4.965747713236989824e+01
6.452316408211556942e-01,2.043971708376446372e+01
6.455140255811107064e-01,-6.270851741563276960e+01
6.457502443941375292e-01,-3.304903329892638908e+00
6.460892877883005481e-01,-4.842070468258352633e+01
6.464255391027808884e-01,-5.814085573463412260e+01
6.465951722662575119e-01,-2.221689473036470019e+01
6.466608594303410174e-01,1.426939670734483911e+01
6.469463165145185046e-01,3.022981693634463340e+01
6.473049414868751184e-01,-3.715605002552191394e+01
6.475663900916597271e-01,-2.063035950339298097e+01
6.478173200771117912e-01,4.009614820343898600e+01
6.481653894186022447e-01,8.720059992728401710e+01
6.484894528721286688e-01,-5.180003775140384903e+00
6.486278315504275804e-01,-1.948525433304038046e+01
6.487169729982947830e-01,1.342552229055549162e+01
6.490211013286665276e-01,1.071214936769759873e+02
6.493766872951738378e-01,4.596855000871258312e+00
6.496148326594669564e-01,-1.498583568215750006e+01
6.498866506735502258e-01,1.287849030751075929e+01
6.502410827137288241e-01,-5.147905080038484016e+01
6.505504294417679967e-01,-5.579121272003551013e+01
6.506554386585925442e-01,4.692801292338621977e+01
6.507766975375061103e-01,-5.395758397086503066e+01
6.510967457568456185e-01,-7.283664404711399243e+01
6.516590874779543130e-01,-4.728233032569306715e+01
6.519579707470789520e-01,6.569565511505004451e+01
6.523161144540434719e-01,-4.297036971712131503e+01
6.526080997181632481e-01,-1.733125554403969204e+01
6.528394562699129100e-01,-8.213252784172730969e+01
6.531727489128440478e-01,7.974821631862027971e+01
6.535143322776650887e-01,-4.049180764753579354e+01
6.536988979956472878e-01,-5.255432419126737642e+01
6.537560082700346609e-01,6.020426807284984250e+01
